date,open,high,low,close
2022-09-01,9998.61,10064.53,9920.52,9936.87
2022-09-04,9936.87,10010.25,9905.05,9996.74
2022-09-05,9996.74,10177.64,9996.72,10177.64
2022-09-06,10177.64,10329.66,10177.64,10329.66
2022-09-07,10329.66,10362.45,10226.81,10232.29
2022-09-08,10232.29,10320.73,10231.45,10265.35
2022-09-11,10265.35,10363.27,10265.35,10356.31
2022-09-12,10356.31,10464.53,10356.31,10434.1
2022-09-13,10434.1,10456.38,10387.56,10397.12
2022-09-14,10397.12,10397.12,10164.46,10193.79
2022-09-15,10193.79,10213.43,10039.41,10079.02
2022-09-18,10079.02,10093.41,9706.67,9763.19
2022-09-19,9763.19,9865.9,9627.85,9854.21
2022-09-20,9854.21,10010.53,9830.26,10010.53
2022-09-21,10010.53,10045.01,9955.85,9955.85
2022-09-22,9955.85,9971.83,9875.76,9933.05
2022-09-25,9933.05,9933.05,9777.76,9895.04
2022-09-26,9895.04,9906.36,9827.8,9827.8
2022-09-27,9827.8,9873.7,9812.5,9817.37
2022-09-28,9817.37,9828.62,9696.15,9702.19
2022-09-29,9702.19,9827.46,9702.19,9827.46
2022-10-02,9827.46,9829.64,9687.36,9687.36
2022-10-03,9687.36,9717.6,9653.33,9685.85
2022-10-04,9685.85,9923.81,9685.85,9923.81
2022-10-05,9923.81,10010.78,9923.81,10010.78
2022-10-09,10010.78,10010.78,9934.61,9940.86
2022-10-10,9940.86,10004.9,9940.86,9948.53
2022-10-11,9948.53,9962.95,9866.62,9867.23
2022-10-12,9867.23,9876.21,9746.95,9800.64
2022-10-13,9800.64,9853.74,9769.0,9853.74
2022-10-16,9853.74,10048.88,9853.6,10048.88
2022-10-17,10048.88,10153.65,10039.81,10148.4
2022-10-18,10148.4,10173.18,10079.59,10163.56
2022-10-19,10163.56,10174.99,10116.51,10156.34
2022-10-20,10156.34,10277.11,10156.34,10273.53
2022-10-23,10273.53,10323.37,10257.53,10258.24
2022-10-24,10258.24,10368.53,10258.24,10320.88
2022-10-25,10320.88,10475.02,10294.24,10475.02
2022-10-26,10475.02,10580.49,10475.02,10553.2
2022-10-27,10553.2,11072.02,10553.2,11072.02
2022-10-30,11072.02,11245.6,11072.02,11100.67
2022-10-31,11100.67,11372.79,11076.58,11372.79
2022-11-01,11372.79,11440.39,11368.02,11432.79
2022-11-02,11432.79,11437.23,11239.5,11242.07
2022-11-03,11242.07,11262.4,11173.2,11262.4
2022-11-06,11262.4,11284.94,11178.67,11179.2
2022-11-07,11179.2,11443.71,11179.2,11443.71
2022-11-08,11443.71,11531.06,11250.03,11268.04
2022-11-09,11268.04,11781.58,11232.48,11781.58
2022-11-10,11781.58,11816.82,11575.97,11756.56
2022-11-13,11756.56,11980.62,11754.9,11980.62
2022-11-14,11980.62,12140.83,11973.06,12136.37
2022-11-15,12136.37,12147.84,12041.57,12137.0
2022-11-16,12137.0,12341.2,12100.48,12341.2
2022-11-17,12341.2,12515.71,12341.2,12515.71
2022-11-20,12515.71,12650.85,12515.71,12523.84
2022-11-21,12523.84,12531.03,12413.3,12449.9
2022-11-22,12449.9,12642.38,12446.09,12622.34
2022-11-23,12622.34,12793.86,12600.09,12600.09
2022-11-24,12600.09,12779.44,12600.09,12779.44
2022-11-27,12779.44,13009.48,12779.44,13009.48
2022-11-28,13009.48,13049.72,12881.26,12917.22
2022-11-29,12917.22,13184.26,12917.22,13184.26
2022-11-30,13184.26,13314.45,13180.52,13259.26
2022-12-01,13259.26,13639.73,13258.92,13639.73
2022-12-04,13639.73,14078.53,13639.73,14078.53
2022-12-05,14078.53,14375.4,14078.53,14327.77
2022-12-06,14327.77,14566.76,14327.77,14498.29
2022-12-07,14498.29,14914.09,14498.29,14787.05
2022-12-08,14787.05,14901.56,14574.99,14838.31
2022-12-11,14838.31,15060.84,14587.7,14587.7
2022-12-12,14587.7,14752.2,14274.95,14723.71
2022-12-13,14723.71,15186.36,14723.71,15150.31
2022-12-14,15150.31,15378.28,15111.87,15378.28
2022-12-15,15378.28,15595.66,15141.55,15141.55
2022-12-18,15141.55,15180.4,14843.05,14843.05
2022-12-19,14843.05,14917.85,14576.96,14738.6
2022-12-20,14738.6,14847.62,14523.26,14523.26
2022-12-21,14523.26,14591.36,14301.75,14541.98
2022-12-22,14541.98,14756.69,14358.18,14482.93
2022-12-25,14482.93,14482.93,14202.72,14385.3
2022-12-26,14385.3,14586.73,14385.3,14560.41
2022-12-27,14560.41,14633.14,14485.18,14485.18
2022-12-28,14485.18,14615.64,14485.18,14578.21
2022-12-29,14578.21,14690.86,14559.13,14598.53
2023-01-02,14598.53,14961.16,14598.15,14960.66
2023-01-03,14960.66,15175.32,14960.66,15068.13
2023-01-04,15068.13,15600.09,14598.72,15557.46
2023-01-05,15557.46,16028.76,15557.46,16002.18
2023-01-09,16002.18,16274.94,16002.18,16096.87
2023-01-10,16096.87,16115.2,15462.57,15462.57
2023-01-11,15462.57,16139.08,15301.89,15528.1
2023-01-12,15528.1,15799.26,15433.92,15551.47
2023-01-15,15551.47,15663.72,15498.9,15561.25
2023-01-16,15561.25,15914.29,15561.25,15837.91
2023-01-17,15837.91,16063.02,15837.91,15981.88
2023-01-18,15981.88,16087.04,15919.66,15987.15
2023-01-19,15987.15,16118.92,15987.15,16065.98
2023-01-22,16065.98,16220.38,16065.98,16118.85
2023-01-23,16118.85,16241.01,16118.85,16183.49
2023-01-24,16183.49,16440.53,16183.49,16440.53
2023-01-25,16440.53,16840.13,16440.53,16791.11
2023-01-29,16791.11,17411.46,16791.11,17411.46
2023-01-30,17411.46,17764.02,17026.64,17026.64
2023-01-31,17026.64,17033.99,16427.18,16446.38
2023-02-01,16446.38,16610.08,16282.46,16407.79
2023-02-02,16407.79,16615.32,16198.9,16255.73
2023-02-05,16255.73,16266.98,15748.55,16265.92
2023-02-06,16265.92,16587.06,16265.92,16587.06
2023-02-07,16587.06,16960.3,16587.06,16900.43
2023-02-08,16900.43,17081.29,16669.04,16948.08
2023-02-09,16948.08,17613.78,16948.08,17613.78
2023-02-12,17613.78,17613.78,17198.46,17287.09
2023-02-13,17287.09,17450.5,17113.22,17214.56
2023-02-14,17214.56,17438.58,17214.56,17430.98
2023-02-15,17430.98,17657.23,17418.8,17522.56
2023-02-16,17522.56,17724.83,17488.87,17488.87
2023-02-19,17488.87,17621.0,17326.61,17326.61
2023-02-20,17326.61,17404.04,16798.65,16814.0
2023-02-21,16814.0,17046.37,16714.32,17039.45
2023-02-22,17039.45,17103.05,16672.92,16777.2
2023-02-23,16777.2,17003.9,16733.06,17003.9
2023-02-26,17003.9,17295.46,16992.99,17213.01
2023-02-27,17213.01,17359.92,17098.16,17098.16
2023-02-28,17098.16,17162.15,16936.69,17002.08
2023-03-01,17002.08,17128.75,16976.78,17123.01
2023-03-02,17123.01,17183.44,16846.79,16846.79
2023-03-05,16846.79,16929.88,16713.66,16827.65
2023-03-06,16827.65,17057.02,16803.89,16803.89
2023-03-07,16803.89,16872.05,16400.79,16432.56
2023-03-08,16432.56,16532.41,16226.61,16315.62
2023-03-09,16315.62,16555.99,16283.78,16454.31
2023-03-12,16454.31,16468.36,15936.89,15936.89
2023-03-13,15936.89,16089.26,15275.09,15438.5
2023-03-14,15438.5,15506.19,15281.67,15362.25
2023-03-15,15362.25,15703.89,14724.44,14724.44
2023-03-16,14724.44,15052.08,14611.93,14704.18
2023-03-19,14704.18,14780.86,14425.82,14681.12
2023-03-20,14681.12,15165.46,14662.13,14923.81
2023-03-21,14923.81,15403.92,14923.81,15325.66
2023-03-22,15325.66,15488.01,15153.58,15253.22
2023-03-23,15253.22,15625.08,15200.37,15625.08
2023-03-26,15625.08,16013.47,15625.08,15989.18
2023-03-27,15989.18,16100.64,15902.33,15950.09
2023-03-28,15950.09,15998.32,15696.62,15906.42
2023-03-29,15906.42,16411.37,15906.42,16411.37
2023-03-30,16411.37,16644.74,16284.65,16418.53
2023-04-02,16418.53,16694.46,16416.13,16694.46
2023-04-03,16694.46,17107.33,16694.46,17056.89
2023-04-04,17056.89,17111.67,16928.03,16998.35
2023-04-05,16998.35,17076.83,16963.89,17019.25
2023-04-06,17019.25,17036.33,16709.28,16709.28
2023-04-09,16709.28,16756.95,16610.53,16674.87
2023-04-10,16674.87,16838.78,16674.87,16774.64
2023-04-11,16774.64,17011.68,16774.64,17011.68
2023-04-12,17011.68,17011.68,16696.78,16741.45
2023-04-13,16741.45,17671.27,16741.45,17671.27
2023-04-18,17671.27,17671.27,17175.23,17538.97
2023-04-19,17538.97,17644.11,17427.59,17516.04
2023-04-26,17516.04,17557.18,17361.47,17452.22
2023-04-27,17452.22,17851.15,17452.22,17796.91
2023-04-30,17796.91,18142.59,17613.85,17667.74
2023-05-01,17667.74,17691.82,17294.33,17310.83
2023-05-02,17310.83,17367.17,17207.96,17300.56
2023-05-03,17300.56,17420.52,17205.08,17295.27
2023-05-07,17295.27,17296.63,17109.6,17235.31
2023-05-08,17235.31,17642.97,17235.31,17642.97
2023-05-09,17642.97,17832.74,17276.11,17326.27
2023-05-10,17326.27,17494.73,17204.43,17494.73
2023-05-11,17494.73,17556.44,17204.93,17270.69
2023-05-14,17270.69,17373.28,17151.67,17369.13
2023-05-15,17369.13,17523.49,17135.55,17135.55
2023-05-16,17135.55,17139.51,16903.18,17033.99
2023-05-17,17033.99,17105.57,16807.1,16844.01
2023-05-18,16844.01,16875.3,16562.59,16745.54
2023-05-21,16745.54,16937.01,16745.32,16860.88
2023-05-22,16860.88,17034.88,16748.81,16764.41
2023-05-23,16764.41,16790.33,16636.86,16787.71
2023-05-24,16787.71,17090.56,16787.71,17090.56
2023-05-25,17090.56,17240.66,17043.62,17043.62
2023-05-28,17043.62,17161.31,17043.62,17131.45
2023-05-29,17131.45,17217.13,17065.03,17211.84
2023-05-30,17211.84,17544.85,17211.84,17534.59
2023-05-31,17534.59,17747.07,17495.77,17495.77
2023-06-01,17495.77,17629.17,17495.77,17533.31
2023-06-04,17533.31,17706.61,17452.89,17455.48
2023-06-05,17455.48,17570.55,17341.28,17345.9
2023-06-06,17345.9,17637.95,17345.9,17491.18
2023-06-07,17491.18,17602.02,17315.75,17347.57
2023-06-08,17347.57,17521.36,17304.72,17521.36
2023-06-11,17521.36,17825.96,17521.36,17739.63
2023-06-12,17739.63,17856.21,17655.28,17704.58
2023-06-13,17704.58,17949.17,17704.58,17866.81
2023-06-14,17866.81,18056.54,17848.62,17873.28
2023-06-15,17873.28,17892.29,17739.67,17881.52
2023-06-18,17881.52,18096.2,17881.52,18026.17
2023-06-19,18026.17,18217.67,17872.61,17988.95
2023-06-20,17988.95,18071.47,17860.93,17921.92
2023-06-21,17921.92,17933.51,17685.24,17706.08
2023-06-22,17706.08,17720.4,17579.97,17712.93
2023-06-25,17712.93,17743.13,17287.64,17287.64
2023-06-26,17287.64,17665.29,17287.64,17665.29
2023-07-04,17665.29,17729.98,17376.5,17466.18
2023-07-05,17466.18,17564.24,17380.33,17380.33
2023-07-06,17380.33,17430.07,17078.65,17102.3
2023-07-09,17102.3,17104.24,16555.12,16555.12
2023-07-10,16555.12,16970.35,16555.12,16963.13
2023-07-11,16963.13,17223.84,16903.96,17155.23
2023-07-12,17155.23,17205.71,17063.1,17144.22
2023-07-13,17144.22,17448.94,17144.22,17342.29
2023-07-16,17342.29,17437.24,17342.29,17343.13
2023-07-17,17343.13,17667.81,17324.44,17512.01
2023-07-18,17512.01,17671.13,17512.01,17608.32
2023-07-19,17608.32,17624.23,17530.52,17578.67
2023-07-24,17578.67,17725.14,17528.75,17550.23
2023-07-25,17550.23,17761.43,17441.68,17479.94
2023-07-26,17479.94,17549.11,17396.24,17396.24
2023-07-27,17396.24,17422.11,17304.99,17339.06
2023-07-30,17339.06,17617.24,17334.46,17554.56
2023-07-31,17554.56,17630.12,17522.99,17595.92
2023-08-01,17595.92,17663.92,17499.06,17514.11
2023-08-02,17514.11,17610.4,17427.89,17455.6
2023-08-03,17455.6,17506.51,17380.54,17451.44
2023-08-06,17451.44,17708.06,17451.44,17697.49
2023-08-07,17697.49,17865.79,17697.49,17839.48
2023-08-08,17839.48,17938.14,17748.89,17748.89
2023-08-09,17748.89,17910.1,17746.3,17763.63
2023-08-10,17763.63,17813.07,17693.52,17710.2
2023-08-13,17710.2,17856.75,17710.2,17856.07
2023-08-14,17856.07,18066.71,17856.07,17897.5
2023-08-15,17897.5,17978.74,17885.44,17965.32
2023-08-16,17965.32,18166.7,17936.39,18062.5
2023-08-17,18062.5,18130.45,17956.88,17969.27
2023-08-20,17969.27,18101.1,17969.27,18033.22
2023-08-21,18033.22,18123.52,17899.69,17920.48
2023-08-22,17920.48,18256.74,17920.48,18216.63
2023-08-23,18216.63,18322.06,18130.61,18133.42
2023-08-24,18133.42,18237.14,18133.42,18207.82
2023-08-27,18207.82,18516.59,18207.82,18516.59
2023-08-28,18516.59,18757.12,18516.59,18584.84
2023-08-29,18584.84,18709.86,18584.84,18629.34
2023-08-30,18629.34,18832.19,18629.34,18818.15
2023-08-31,18818.15,18884.84,18726.46,18873.82
2023-09-03,18873.82,18955.4,18726.01,18726.01
2023-09-04,18726.01,18945.66,18726.01,18910.99
2023-09-05,18910.99,19146.68,18910.99,19044.39
2023-09-06,19044.39,19287.49,19044.39,19224.52
